 Current Time, Timeslice Update Time, Weight Update Time, Gage Lookback Seconds, Gage ID, Current Persistence Weight Index, Current Persistence Weight, Inflow, Storage, Water Elevation, Gage Discharge, Persisted Outflow, Levelpool Outflow, Weighted Outflow
              522000,          1000000000,              604800,                   0,             1350180,                   7,        0.20387,       54.06519,***************,      274.60379,        0.00000,        0.00000,       70.94716,       56.48325
              525600,          1000000000,              604800,                   0,             1350180,                   7,        0.20387,       54.06490,***************,      274.60214,        0.00000,        0.00000,       68.52844,       54.55764
              529200,          1000000000,              604800,                   0,             1350180,                   7,        0.20387,       54.06462,***************,      274.60181,        0.00000,        0.00000,       68.03162,       54.16210
              532800,          1000000000,              604800,                   0,             1350180,                   7,        0.20387,       54.06447,***************,      274.60175,        0.00000,        0.00000,       67.93031,       54.08145
              536400,          1000000000,              604800,                   0,             1350180,                   7,        0.20387,       54.06450,***************,      274.60175,        0.00000,        0.00000,       67.91196,       54.06683
              540000,          1000000000,              604800,                   0,             1350180,                   7,        0.20387,       54.06424,***************,      274.60175,        0.00000,        0.00000,       67.91170,       54.06663
              543600,          1000000000,              604800,                   0,             1350180,                   7,        0.20387,       54.06520,***************,      274.60175,        0.00000,        0.00000,       67.91265,       54.06739
              547200,          1000000000,              604800,                   0,             1350180,                   7,        0.20387,       54.09668,***************,      274.60175,        0.00000,        0.00000,       67.94414,       54.09246
              550800,          1000000000,              604800,                   0,             1350180,                   7,        0.20387,       54.17344,***************,      274.60181,        0.00000,        0.00000,       68.02091,       54.15358
              554400,          1000000000,              604800,                   0,             1350180,                   7,        0.20387,       54.67418,***************,      274.60217,        0.00000,        0.00000,       68.54013,       54.56694
              558000,          1000000000,              604800,                   0,             1350180,                   7,        0.20387,       54.66254,***************,      274.60223,        0.00000,        0.00000,       68.63883,       54.64552
              561600,          1000000000,              604800,                   0,             1350180,                   7,        0.20387,       54.29978,***************,      274.60199,        0.00000,        0.00000,       68.29440,       54.37131
              565200,          1000000000,              604800,                   0,             1350180,                   7,        0.20387,       54.17370,***************,      274.60187,        0.00000,        0.00000,       68.09473,       54.21235
              568800,          1000000000,              604800,                   0,             1350180,                   7,        0.20387,       54.12693,***************,      274.60181,        0.00000,        0.00000,       68.01118,       54.14583
              572400,          1000000000,              604800,                   0,             1350180,                   7,        0.20387,       54.10535,***************,      274.60178,        0.00000,        0.00000,       67.97121,       54.11401
              576000,          1000000000,              604800,                   0,             1350180,                   7,        0.20387,       54.09306,***************,      274.60178,        0.00000,        0.00000,       67.94971,       54.09690
              579600,          1000000000,              604800,                   0,             1350180,                   7,        0.20387,       54.08551,***************,      274.60175,        0.00000,        0.00000,       67.94217,       54.09089
              583200,          1000000000,              604800,                   0,             1350180,                   7,        0.20387,       54.08049,***************,      274.60175,        0.00000,        0.00000,       67.92795,       54.07957
              586800,          1000000000,              604800,                   0,             1350180,                   7,        0.20387,       54.07740,***************,      274.60175,        0.00000,        0.00000,       67.92485,       54.07710
              590400,          1000000000,              604800,                   0,             1350180,                   7,        0.20387,       54.07636,***************,      274.60175,        0.00000,        0.00000,       67.92381,       54.07627
              594000,          1000000000,              604800,                   0,             1350180,                   7,        0.20387,       54.07640,***************,      274.60175,        0.00000,        0.00000,       67.92386,       54.07631
              597600,          1000000000,              604800,                   0,             1350180,                   7,        0.20387,       54.07664,***************,      274.60175,        0.00000,        0.00000,       67.92409,       54.07649
              601200,          1000000000,              604800,                   0,             1350180,                   7,        0.20387,       54.07649,***************,      274.60175,        0.00000,        0.00000,       67.92394,       54.07638
              604800,          1000000000,              604800,                   0,             1350180,                   7,        0.20387,       54.07565,***************,      274.60175,        0.00000,        0.00000,       67.92310,       54.07571
              608400,          1000000000,              691200,                   0,             1350180,                   8,        0.17110,       54.07505,***************,      274.59436,        0.00000,        0.00000,       67.92251,       56.30082
              612000,          1000000000,              691200,                   0,             1350180,                   8,        0.17110,       54.07480,***************,      274.59311,        0.00000,        0.00000,       65.69694,       54.45605
              615600,          1000000000,              691200,                   0,             1350180,                   8,        0.17110,       54.07475,***************,      274.59290,        0.00000,        0.00000,       65.31988,       54.14350
              619200,          1000000000,              691200,                   0,             1350180,                   8,        0.17110,       54.07489,***************,      274.59283,        0.00000,        0.00000,       65.25565,       54.09026
              622800,          1000000000,              691200,                   0,             1350180,                   8,        0.17110,       54.07517,***************,      274.59283,        0.00000,        0.00000,       65.23753,       54.07524
              626400,          1000000000,              691200,                   0,             1350180,                   8,        0.17110,       54.07550,***************,      274.59283,        0.00000,        0.00000,       65.23787,       54.07552
              630000,          1000000000,              691200,                   0,             1350180,                   8,        0.17110,       54.07354,***************,      274.59283,        0.00000,        0.00000,       65.23590,       54.07389
              633600,          1000000000,              691200,                   0,             1350180,                   8,        0.17110,       54.07112,***************,      274.59283,        0.00000,        0.00000,       65.23348,       54.07189
              637200,          1000000000,              691200,                   0,             1350180,                   8,        0.17110,       54.06859,***************,      274.59283,        0.00000,        0.00000,       65.23096,       54.06979
              640800,          1000000000,              691200,                   0,             1350180,                   8,        0.17110,       54.06657,***************,      274.59283,        0.00000,        0.00000,       65.22893,       54.06811
