 Current Time, Timeslice Update Time, Weight Update Time, Gage Lookback Seconds, Gage ID, Current Persistence Weight Index, Current Persistence Weight, Inflow, Storage, Water Elevation, Gage Discharge, Persisted Outflow, Levelpool Outflow, Weighted Outflow
              676800,          1000000000,              691200,                   0,             1350180,                   8,        0.17110,       54.06128,***************,      274.59283,        0.00000,        0.00000,       65.22363,       54.06372
              680400,          1000000000,              691200,                   0,             1350180,                   8,        0.17110,       54.06065,***************,      274.59283,        0.00000,        0.00000,       65.22301,       54.06321
              684000,          1000000000,              691200,                   0,             1350180,                   8,        0.17110,       54.06031,***************,      274.59283,        0.00000,        0.00000,       65.22267,       54.06293
              687600,          1000000000,              691200,                   0,             1350180,                   8,        0.17110,       54.06052,***************,      274.59283,        0.00000,        0.00000,       65.22289,       54.06310
              691200,          1000000000,              691200,                   0,             1350180,                   8,        0.17110,       54.06123,***************,      274.59283,        0.00000,        0.00000,       65.22360,       54.06370
              694800,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.06177,***************,      274.58932,        0.00000,        0.00000,       65.22414,       55.12247
              698400,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.06209,***************,      274.58878,        0.00000,        0.00000,       64.16697,       54.22903
              702000,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.06216,***************,      274.58868,        0.00000,        0.00000,       64.00152,       54.08920
              705600,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.06187,***************,      274.58868,        0.00000,        0.00000,       63.97364,       54.06564
              709200,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.06184,***************,      274.58868,        0.00000,        0.00000,       63.97361,       54.06562
              712800,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.06179,***************,      274.58868,        0.00000,        0.00000,       63.97356,       54.06558
              716400,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.06174,***************,      274.58868,        0.00000,        0.00000,       63.97351,       54.06553
              720000,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.06168,***************,      274.58868,        0.00000,        0.00000,       63.97346,       54.06549
              723600,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.06158,***************,      274.58868,        0.00000,        0.00000,       63.97335,       54.06540
              727200,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.06153,***************,      274.58868,        0.00000,        0.00000,       63.97330,       54.06536
              730800,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.06146,***************,      274.58868,        0.00000,        0.00000,       63.97324,       54.06530
              734400,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.06079,***************,      274.58868,        0.00000,        0.00000,       63.97256,       54.06473
              738000,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.05966,***************,      274.58868,        0.00000,        0.00000,       63.97143,       54.06377
              741600,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.05853,***************,      274.58868,        0.00000,        0.00000,       63.97030,       54.06282
              745200,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.05767,***************,      274.58868,        0.00000,        0.00000,       63.96944,       54.06209
              748800,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.05700,***************,      274.58868,        0.00000,        0.00000,       63.96877,       54.06152
              752400,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.05645,***************,      274.58865,        0.00000,        0.00000,       63.96822,       54.06106
              756000,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.05598,***************,      274.58865,        0.00000,        0.00000,       63.95855,       54.05289
              759600,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.05553,***************,      274.58865,        0.00000,        0.00000,       63.95810,       54.05251
              763200,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.05490,***************,      274.58865,        0.00000,        0.00000,       63.95747,       54.05198
              766800,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.05428,***************,      274.58865,        0.00000,        0.00000,       63.95685,       54.05146
              770400,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.05387,***************,      274.58865,        0.00000,        0.00000,       63.95645,       54.05111
              774000,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.05344,***************,      274.58865,        0.00000,        0.00000,       63.95602,       54.05075
              777600,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.05305,***************,      274.58865,        0.00000,        0.00000,       63.95562,       54.05042
              781200,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.05236,***************,      274.58490,        0.00000,        0.00000,       63.95494,       55.17996
              784800,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.05193,***************,      274.58438,        0.00000,        0.00000,       62.82345,       54.20372
              788400,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.05157,***************,      274.58432,        0.00000,        0.00000,       62.66677,       54.06854
              792000,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.05126,***************,      274.58432,        0.00000,        0.00000,       62.64808,       54.05241
              795600,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.05096,***************,      274.58432,        0.00000,        0.00000,       62.64777,       54.05215
              799200,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.05067,***************,      274.58432,        0.00000,        0.00000,       62.64749,       54.05190
              802800,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.05041,***************,      274.58432,        0.00000,        0.00000,       62.64722,       54.05167
              806400,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.05014,***************,      274.58432,        0.00000,        0.00000,       62.64695,       54.05144
              810000,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04988,***************,      274.58432,        0.00000,        0.00000,       62.64669,       54.05122
              813600,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04965,***************,      274.58432,        0.00000,        0.00000,       62.64646,       54.05102
              817200,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04941,***************,      274.58432,        0.00000,        0.00000,       62.64622,       54.05081
              820800,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04918,***************,      274.58432,        0.00000,        0.00000,       62.64600,       54.05061
              824400,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04881,***************,      274.58432,        0.00000,        0.00000,       62.64562,       54.05029
              828000,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04826,***************,      274.58432,        0.00000,        0.00000,       62.64507,       54.04982
              831600,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04799,***************,      274.58432,        0.00000,        0.00000,       62.64480,       54.04958
              835200,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04768,***************,      274.58432,        0.00000,        0.00000,       62.64449,       54.04932
              838800,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04739,***************,      274.58432,        0.00000,        0.00000,       62.64420,       54.04906
              842400,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04704,***************,      274.58432,        0.00000,        0.00000,       62.64385,       54.04876
              846000,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04669,***************,      274.58432,        0.00000,        0.00000,       62.64350,       54.04846
              849600,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04629,***************,      274.58432,        0.00000,        0.00000,       62.64310,       54.04812
              853200,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04589,***************,      274.58432,        0.00000,        0.00000,       62.64270,       54.04777
              856800,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04546,***************,      274.58432,        0.00000,        0.00000,       62.64227,       54.04739
              860400,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04505,***************,      274.58432,        0.00000,        0.00000,       62.64186,       54.04705
              864000,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04449,***************,      274.58432,        0.00000,        0.00000,       62.64130,       54.04656
